Source,Target,Type,Id,Label,timeset,Weight,line number,x,R
2811,556,Undirected,162690,,,1,11618,0.374261,0.004925554
2810,755,Undirected,162691,,,1,11619,0.155224,0.001211521
2809,584,Undirected,162692,,,1,11620,0.57902,0.009884043
2808,190,Undirected,162693,,,1,11621,1.646444,0.019758857
2807,733,Undirected,162694,,,1,11622,0.630592,0.006256321
2806,1195,Undirected,162695,,,1,11623,0.416641,0.004500113
2805,1793,Undirected,162696,,,1,11624,0.092741,0.000635507
2804,672,Undirected,162697,,,1,11625,0.58726,0.003423911
2803,79,Undirected,162698,,,1,11626,0.677064,0.003381572
2802,1549,Undirected,162699,,,1,11627,0.641958,0.000184875
2801,297,Undirected,162700,,,1,11628,0.299802,0.003206338
2800,1866,Undirected,162701,,,1,11629,1.073885,0.01774113
2799,1999,Undirected,162702,,,1,11630,0.567739,0.004008499
2798,755,Undirected,162703,,,1,11631,0.083718,0.000828461
2797,2062,Undirected,162704,,,1,11632,0.553967,0.003952026
2796,2128,Undirected,162705,,,1,11633,0.191125,0.001645071
2795,569,Undirected,162706,,,1,11634,0.127944,0.001525793
2794,1389,Undirected,162707,,,1,11635,0.123963,0.001502906
2793,1,Undirected,162708,,,1,11636,0.453979,0.006693038
2792,1207,Undirected,162709,,,1,11637,0.608023,0.002835978
2791,91,Undirected,162710,,,1,11638,0.972559,0.011353104
2790,561,Undirected,162711,,,1,11639,1.115845,0.015599408
2789,497,Undirected,162712,,,1,11640,1.182594,0.0099639
2788,1913,Undirected,162713,,,1,11641,0.137757,0.001816888
2787,2078,Undirected,162714,,,1,11642,0.431273,0.00328815
2786,613,Undirected,162715,,,1,11643,0.076512,0.000984617
2785,184,Undirected,162716,,,1,11644,0.201443,0.001570051
2784,972,Undirected,162717,,,1,11645,0.029675,0.000191394
2783,1995,Undirected,162718,,,1,11646,1.266306,0.014559414
2782,86,Undirected,162719,,,1,11647,0.52319,0.008476416
2781,974,Undirected,162720,,,1,11648,0.118864,0.001291144
2780,2531,Undirected,162721,,,1,11649,0.563965,0.009306084
2779,876,Undirected,162722,,,1,11650,1.053884,0.018295976
2778,1881,Undirected,162723,,,1,11651,0.412673,0.004042484
2777,2496,Undirected,162724,,,1,11652,0.120837,0.001359535
2776,2747,Undirected,162725,,,1,11653,0.024539,0.000430538
2775,908,Undirected,162726,,,1,11654,1.751876,0.014589336
2774,1688,Undirected,162727,,,1,11655,1.160449,0.013779697
2773,2382,Undirected,162728,,,1,11656,0.309737,0.003282379
2772,1421,Undirected,162729,,,1,11657,1.092,0.01141084
2771,2252,Undirected,162730,,,1,11658,0.72698,0.003816013
2770,636,Undirected,162731,,,1,11659,0.128676,0.001323165
2769,694,Undirected,162732,,,1,11660,0.389904,0.004084317
2768,2309,Undirected,162733,,,1,11661,0.086446,0.000767291
2767,1370,Undirected,162734,,,1,11662,0.913519,0.012597615
2766,1436,Undirected,162735,,,1,11663,0.417496,0.001320334
2765,450,Undirected,162736,,,1,11664,0.42929,0.003571978
2764,11,Undirected,162737,,,1,11665,0.290799,0.003584644
2763,1280,Undirected,162738,,,1,11666,0.143872,0.002175049
2762,393,Undirected,162739,,,1,11667,0.58739,0.006283229
2761,2022,Undirected,162740,,,1,11668,0.783936,0.009735904
2760,878,Undirected,162741,,,1,11669,0.481686,0.005172762
2759,815,Undirected,162742,,,1,11670,2.256602,0.024129576
2758,1915,Undirected,162743,,,1,11671,0.078643,0.0009297
2757,1507,Undirected,162744,,,1,11672,0.631714,0.003586076
2756,48,Undirected,162745,,,1,11673,1.767884,0.015377343
2755,1166,Undirected,162746,,,1,11674,0.6685,0.006596604
2754,2099,Undirected,162747,,,1,11675,0.509305,0.003597423
2753,2743,Undirected,162748,,,1,11676,0.121724,0.001585115
2752,621,Undirected,162749,,,1,11677,0.306705,0.003169219
2751,1916,Undirected,162750,,,1,11678,1.218206,0.007621721
2750,122,Undirected,162751,,,1,11679,0.224343,0.001381146
2749,2485,Undirected,162752,,,1,11680,0.199824,0.001078791
2748,1519,Undirected,162753,,,1,11681,0.216496,0.001487494
2747,568,Undirected,162754,,,1,11682,0.634294,0.005284075
2746,1277,Undirected,162755,,,1,11683,0.539772,0.005094791
2745,1132,Undirected,162756,,,1,11684,0.557302,0.004907775
2744,2264,Undirected,162757,,,1,11685,0.109601,0.000768092
2743,1629,Undirected,162758,,,1,11686,0.514136,0.007520019
2742,2684,Undirected,162759,,,1,11687,0.22116,0.002352881
2741,1121,Undirected,162760,,,1,11688,0.350849,0.004894161
2740,1724,Undirected,162761,,,1,11689,0.186287,0.001514066
2739,1053,Undirected,162762,,,1,11690,0.46308,0.003427621
2738,613,Undirected,162763,,,1,11691,0.090403,0.00090499
2737,2159,Undirected,162764,,,1,11692,2.374735,0.021154921
2736,1434,Undirected,162765,,,1,11693,0.220004,0.002414223
2735,737,Undirected,162766,,,1,11694,0.735572,0.010915817
2734,502,Undirected,162767,,,1,11695,0.532925,0.00487838
2733,57,Undirected,162768,,,1,11696,0.24643,0.003135875
2732,2050,Undirected,162769,,,1,11697,2.191437,0.01607137
2731,1085,Undirected,162770,,,1,11698,0.098071,0.000608967
2730,1932,Undirected,162771,,,1,11699,0.072545,0.000862906
2729,214,Undirected,162772,,,1,11700,1.604589,0.008543755
2728,831,Undirected,162773,,,1,11701,1.264965,0.014908618
2727,2351,Undirected,162774,,,1,11702,0.060256,0.00068326
2726,643,Undirected,162775,,,1,11703,0.117502,0.000724904
2725,2604,Undirected,162776,,,1,11704,0.647055,0.009711055
2724,1070,Undirected,162777,,,1,11705,0.394444,0.0044545
2723,2264,Undirected,162778,,,1,11706,0.157718,0.000999088
2722,1105,Undirected,162779,,,1,11707,0.427683,0.001496403
2721,1997,Undirected,162780,,,1,11708,0.183725,0.001553379
2720,1928,Undirected,162781,,,1,11709,0.57636,0.005335504
2719,68,Undirected,162782,,,1,11710,0.774883,0.007988368
2718,1418,Undirected,162783,,,1,11711,1.046506,0.011553528
2717,590,Undirected,162784,,,1,11712,0.086485,0.001369673
2716,65,Undirected,162785,,,1,11713,0.290383,0.002189084
2715,640,Undirected,162786,,,1,11714,2.007789,0.021923746
2714,59,Undirected,162787,,,1,11715,1.291857,0.013015837
2713,201,Undirected,162788,,,1,11716,1.173864,0.012233049
2712,1932,Undirected,162789,,,1,11717,0.349324,0.001972064
2711,1991,Undirected,162790,,,1,11718,0.353909,0.004746566
2710,960,Undirected,162791,,,1,11719,0.157872,0.001006199
2709,2072,Undirected,162792,,,1,11720,1.066438,0.006573029
2708,79,Undirected,162793,,,1,11721,0.695192,0.00306821
2707,706,Undirected,162794,,,1,11722,0.010268,0.000151368
2706,1355,Undirected,162795,,,1,11723,0.100988,0.001205377
2705,404,Undirected,162796,,,1,11724,0.190742,0.001876506
2704,442,Undirected,162797,,,1,11725,1.74962,0.018051843
2703,2069,Undirected,162798,,,1,11726,6.514922,0.076967343
2702,1115,Undirected,162799,,,1,11727,0.079857,0.000549156
2701,1406,Undirected,162800,,,1,11728,0.523844,0.004241217
2700,676,Undirected,162801,,,1,11729,1.114535,0.009688797
2699,697,Undirected,162802,,,1,11730,0.515642,0.007053154
2698,512,Undirected,162803,,,1,11731,0.86493,0.007654962
2697,1548,Undirected,162804,,,1,11732,2.963481,0.02791378
2696,829,Undirected,162805,,,1,11733,1.038729,0.013064004
2695,1394,Undirected,162806,,,1,11734,0.84939,0.007517052
2694,902,Undirected,162807,,,1,11735,0.52075,0.006803566
2693,2639,Undirected,162808,,,1,11736,0.987976,0.011176419
2692,1916,Undirected,162809,,,1,11737,0.252032,0.002866713
2691,833,Undirected,162810,,,1,11738,0.155165,0.001307917
2690,2620,Undirected,162811,,,1,11739,0.633736,0.009712878
2689,823,Undirected,162812,,,1,11740,0.767326,0.00982889
2688,533,Undirected,162813,,,1,11741,0.040767,0.000367934
2687,1982,Undirected,162814,,,1,11742,3.242253,0.049897955
2686,2366,Undirected,162815,,,1,11743,0.507928,0.002548496
2685,1753,Undirected,162816,,,1,11744,1.294149,0.00828829
2684,2561,Undirected,162817,,,1,11745,0.383908,0.002007934
2683,1497,Undirected,162818,,,1,11746,0.799724,0.002358549
2682,1818,Undirected,162819,,,1,11747,2.071262,0.027395859
2681,220,Undirected,162820,,,1,11748,0.412367,0.003494127
2680,1772,Undirected,162821,,,1,11749,1.008443,0.00577514
2679,1021,Undirected,162822,,,1,11750,1.145547,0.011216476
2678,1621,Undirected,162823,,,1,11751,0.285748,0.002145665
2677,541,Undirected,162824,,,1,11752,0.613353,0.007784603
2676,94,Undirected,162825,,,1,11753,0.074543,0.000970591
2675,2627,Undirected,162826,,,1,11754,0.499637,0.006969553
2674,1378,Undirected,162827,,,1,11755,0.311807,0.005425758
2673,402,Undirected,162828,,,1,11756,1.07503,0.016400809
2672,809,Undirected,162829,,,1,11757,0.739931,0.009412666
2671,1200,Undirected,162830,,,1,11758,0.201617,0.001997639
2670,1707,Undirected,162831,,,1,11759,0.586921,0.003121322
2669,2307,Undirected,162832,,,1,11760,1.366335,0.011613693
2668,2301,Undirected,162833,,,1,11761,1.293126,0.006248941
2667,108,Undirected,162834,,,1,11762,0.265015,0.002468625
2666,690,Undirected,162835,,,1,11763,1.223039,0.012368348
2665,27,Undirected,162836,,,1,11764,5.862647,0.073314254
2664,1119,Undirected,162837,,,1,11765,0.411119,0.004564668
2663,507,Undirected,162838,,,1,11766,0.215612,0.001476302
2662,6,Undirected,162839,,,1,11767,1.179162,0.014876692
2661,513,Undirected,162840,,,1,11768,0.1042,0.000372283
2660,1729,Undirected,162841,,,1,11769,0.268177,0.002185991
2659,1179,Undirected,162842,,,1,11770,0.599097,0.007334641
2658,2414,Undirected,162843,,,1,11771,1.367409,0.017982186
2657,970,Undirected,162844,,,1,11772,0.76176,0.003691295
2656,2336,Undirected,162845,,,1,11773,0.681511,0.006004275
2655,231,Undirected,162846,,,1,11774,0.998967,0.006559197
2654,735,Undirected,162847,,,1,11775,0.288634,0.003750519
2653,276,Undirected,162848,,,1,11776,0.513816,0.007985859
2652,439,Undirected,162849,,,1,11777,0.116023,0.000910374
2651,1884,Undirected,162850,,,1,11778,0.183454,0.001276627
2650,2186,Undirected,162851,,,1,11779,0.096906,0.000757055
2649,834,Undirected,162852,,,1,11780,0.1152,0.001788645
2648,2093,Undirected,162853,,,1,11781,1.505766,0.012433889
2647,904,Undirected,162854,,,1,11782,0.755956,0.00742734
2646,1566,Undirected,162855,,,1,11783,4.410007,0.023523781
2645,1391,Undirected,162856,,,1,11784,0.150727,0.001904558
2644,944,Undirected,162857,,,1,11785,0.318132,0.004517098
2643,614,Undirected,162858,,,1,11786,0.813991,0.008561808
2642,1456,Undirected,162859,,,1,11787,0.3354,0.001379958
2641,891,Undirected,162860,,,1,11788,0.754939,0.004271819
2640,2162,Undirected,162861,,,1,11789,0.937826,0.007083004
2639,62,Undirected,162862,,,1,11790,1.602666,0.017581094
2638,380,Undirected,162863,,,1,11791,1.047149,0.0060297
2637,454,Undirected,162864,,,1,11792,1.189366,0.009463838
2636,2005,Undirected,162865,,,1,11793,0.199928,0.001486169
2635,2435,Undirected,162866,,,1,11794,1.644221,0.015798941
2634,512,Undirected,162867,,,1,11795,0.597728,0.003905093
2633,493,Undirected,162868,,,1,11796,0.221482,0.003273522
2632,874,Undirected,162869,,,1,11797,1.962659,0.014736218
2631,1839,Undirected,162870,,,1,11798,0.11908,0.00140397
2630,1725,Undirected,162871,,,1,11799,0.62933,0.008085482
2629,613,Undirected,162872,,,1,11800,0.167253,0.001790279
2628,428,Undirected,162873,,,1,11801,0.675388,0.011875178
2627,2622,Undirected,162874,,,1,11802,0.695354,0.005329082
2626,2020,Undirected,162875,,,1,11803,0.595765,0.004978872
2625,2112,Undirected,162876,,,1,11804,0.732221,0.008759466
2624,2199,Undirected,162877,,,1,11805,0.975224,0.01666885
2623,29,Undirected,162878,,,1,11806,0.052853,0.000590139
2622,471,Undirected,162879,,,1,11807,0.269878,0.000434104
2621,2559,Undirected,162880,,,1,11808,0.213342,0.002913141
2620,2310,Undirected,162881,,,1,11809,0.710229,0.007209824
2619,428,Undirected,162882,,,1,11810,0.464264,0.00594116
2618,1494,Undirected,162883,,,1,11811,1.306884,0.01838718
2617,1178,Undirected,162884,,,1,11812,0.142863,0.0008056
2616,382,Undirected,162885,,,1,11813,0.960675,0.00844164
2615,505,Undirected,162886,,,1,11814,0.738196,0.007532141
2614,2132,Undirected,162887,,,1,11815,0.295894,0.002551587
2613,2425,Undirected,162888,,,1,11816,0.32789,0.003964493
2612,2418,Undirected,162889,,,1,11817,0.186441,0.002483309
2611,890,Undirected,162890,,,1,11818,0.086818,0.001026532
2610,1903,Undirected,162891,,,1,11819,0.492996,0.005133962
2609,630,Undirected,162892,,,1,11820,0.22431,0.001654224
2608,2600,Undirected,162893,,,1,11821,0.720583,0.005245355
2607,879,Undirected,162894,,,1,11822,0.360589,0.002868324
2606,1745,Undirected,162895,,,1,11823,2.064491,0.026090945
2605,1472,Undirected,162896,,,1,11824,1.223684,0.014556793
2604,86,Undirected,162897,,,1,11825,1.400713,0.014875625
2603,1809,Undirected,162898,,,1,11826,1.021088,0.005620077
2602,928,Undirected,162899,,,1,11827,0.082757,0.000800253
2601,859,Undirected,162900,,,1,11828,1.719666,0.020057418
2600,2003,Undirected,162901,,,1,11829,2.20223,0.01387873
2599,175,Undirected,162902,,,1,11830,0.679364,0.009847316
2598,614,Undirected,162903,,,1,11831,0.990102,0.010563063
2597,1799,Undirected,162904,,,1,11832,1.675506,0.008021079
2596,1369,Undirected,162905,,,1,11833,0.213989,0.002276029
2595,746,Undirected,162906,,,1,11834,0.110029,0.000513929
2594,81,Undirected,162907,,,1,11835,1.270508,0.011821756
2593,1050,Undirected,162908,,,1,11836,1.076517,0.014113354
2592,515,Undirected,162909,,,1,11837,0.157689,0.001213563
2591,1621,Undirected,162910,,,1,11838,0.519865,0.003073639
2590,2218,Undirected,162911,,,1,11839,0.216201,0.001393272
2589,1460,Undirected,162912,,,1,11840,0.523732,0.00560647
2588,1235,Undirected,162913,,,1,11841,1.245227,0.006297507
2587,2402,Undirected,162914,,,1,11842,1.766885,0.036075558
2586,1373,Undirected,162915,,,1,11843,2.605201,0.019650553
2585,2477,Undirected,162916,,,1,11844,0.241827,0.002465172
2584,325,Undirected,162917,,,1,11845,0.139126,0.000761424
2583,1226,Undirected,162918,,,1,11846,0.378422,0.004334626
2582,1231,Undirected,162919,,,1,11847,2.222534,0.016402008
2581,1192,Undirected,162920,,,1,11848,1.566415,0.022218661
2580,1144,Undirected,162921,,,1,11849,0.076195,0.000740448
2579,1262,Undirected,162922,,,1,11850,0.83942,0.008333289
2578,1661,Undirected,162923,,,1,11851,0.189426,0.002553174
2577,1362,Undirected,162924,,,1,11852,1.24462,0.012002135
2576,879,Undirected,162925,,,1,11853,0.720547,0.009115011
2575,2388,Undirected,162926,,,1,11854,0.772778,0.004478135
2574,206,Undirected,162927,,,1,11855,0.298716,0.003096772
2573,2468,Undirected,162928,,,1,11856,0.795152,0.010561467
2572,139,Undirected,162929,,,1,11857,1.589636,0.017586038
2571,311,Undirected,162930,,,1,11858,0.202195,0.002156005
2570,1344,Undirected,162931,,,1,11859,0.369123,0.004077748
2569,882,Undirected,162932,,,1,11860,0.237109,0.004329098
2568,1167,Undirected,162933,,,1,11861,0.54637,0.003555527
2567,1926,Undirected,162934,,,1,11862,0.965087,0.011987161
2566,1537,Undirected,162935,,,1,11863,0.726403,0.006605169
2565,1206,Undirected,162936,,,1,11864,0.469472,0.005290782
2564,475,Undirected,162937,,,1,11865,1.439472,0.009750505
2563,2226,Undirected,162938,,,1,11866,2.258332,0.023766063
2562,1725,Undirected,162939,,,1,11867,0.085197,0.000981608
2561,1905,Undirected,162940,,,1,11868,0.219298,0.001572626
2560,2422,Undirected,162941,,,1,11869,0.235299,0.00217725
2559,1492,Undirected,162942,,,1,11870,0.16943,0.002668262
2558,1715,Undirected,162943,,,1,11871,1.332811,0.020257609
2557,2433,Undirected,162944,,,1,11872,0.181949,0.001426176
2556,1015,Undirected,162945,,,1,11873,0.171654,0.00163568
2555,743,Undirected,162946,,,1,11874,0.319795,0.004401418
2554,1301,Undirected,162947,,,1,11875,0.302392,0.002867087
2553,625,Undirected,162948,,,1,11876,0.407962,0.001947661
2552,2430,Undirected,162949,,,1,11877,0.162565,0.001811057
2551,1571,Undirected,162950,,,1,11878,0.739491,0.008129391
2550,1106,Undirected,162951,,,1,11879,0.020365,0.000245245
2549,965,Undirected,162952,,,1,11880,0.743247,0.00489135
2548,2449,Undirected,162953,,,1,11881,0.515031,0.004185563
2547,308,Undirected,162954,,,1,11882,0.222551,0.002162058
2546,1361,Undirected,162955,,,1,11883,3.111091,0.034986649
2545,1904,Undirected,162956,,,1,11884,0.212507,0.001052581
2544,2238,Undirected,162957,,,1,11885,0.515887,0.006537388
2543,2058,Undirected,162958,,,1,11886,0.475654,0.004996829
2542,1689,Undirected,162959,,,1,11887,0.221966,0.003289273
2541,123,Undirected,162960,,,1,11888,2.738024,0.060887747
2540,1730,Undirected,162961,,,1,11889,0.155065,0.001485307
2539,1557,Undirected,162962,,,1,11890,0.156274,0.001135875
2538,644,Undirected,162963,,,1,11891,0.071847,0.000474293
2537,791,Undirected,162964,,,1,11892,0.20029,0.001740916
2536,2030,Undirected,162965,,,1,11893,0.57877,0.008781426
2535,1722,Undirected,162966,,,1,11894,0.226824,0.001488536
2534,1076,Undirected,162967,,,1,11895,0.040242,0.000769024
2533,543,Undirected,162968,,,1,11896,0.297483,0.001945278
2532,1384,Undirected,162969,,,1,11897,0.429269,0.004788415
2531,1990,Undirected,162970,,,1,11898,1.505427,0.006445112
2530,816,Undirected,162971,,,1,11899,2.654603,0.014523195
2529,169,Undirected,162972,,,1,11900,3.394834,0.036376542
2528,2372,Undirected,162973,,,1,11901,3.866455,0.027743738
2527,1457,Undirected,162974,,,1,11902,0.313749,0.00469419
2526,1957,Undirected,162975,,,1,11903,0.411426,0.003259968
2525,475,Undirected,162976,,,1,11904,0.922543,0.012077968
2524,1000,Undirected,162977,,,1,11905,0.907421,0.007260931
2523,245,Undirected,162978,,,1,11906,0.48122,0
2522,748,Undirected,162979,,,1,11907,0.264952,0.00365057
2521,1364,Undirected,162980,,,1,11908,0.435719,0.00498957
2520,2045,Undirected,162981,,,1,11909,0.29474,0.002819075
2519,1310,Undirected,162982,,,1,11910,0.590574,0.005478976
2518,663,Undirected,162983,,,1,11911,0.328308,0.004467796
2517,1430,Undirected,162984,,,1,11912,1.264381,0.006239686
2516,209,Undirected,162985,,,1,11913,0.469919,0.004412472
2515,1601,Undirected,162986,,,1,11914,0.201019,0.002690484
2514,2178,Undirected,162987,,,1,11915,0.265528,0.001922062
2513,2345,Undirected,162988,,,1,11916,0.567194,0.005996333
2512,88,Undirected,162989,,,1,11917,0.195358,0.001785996
2511,2416,Undirected,162990,,,1,11918,0.926797,0.01086318
2510,2379,Undirected,162991,,,1,11919,0.213145,0.00114981
2509,108,Undirected,162992,,,1,11920,0.227393,0.002904168
2508,1726,Undirected,162993,,,1,11921,1.39268,0.006170144
2507,2338,Undirected,162994,,,1,11922,0.269107,0.003410809
2506,1092,Undirected,162995,,,1,11923,0.566615,0.005781072
2505,1699,Undirected,162996,,,1,11924,0.615578,0.006673599
2504,1151,Undirected,162997,,,1,11925,0.249849,0.001225705
2503,1776,Undirected,162998,,,1,11926,1.471291,0.016308442
2502,1728,Undirected,162999,,,1,11927,1.140002,0.01129884
2501,2338,Undirected,163000,,,1,11928,0.862192,0.008046831
2500,1557,Undirected,163001,,,1,11929,0.051929,0.000290233
2499,156,Undirected,163002,,,1,11930,2.038574,0.031681735
2498,609,Undirected,163003,,,1,11931,4.520302,0.062197408
2497,2190,Undirected,163004,,,1,11932,1.219924,0.016371494
2496,1839,Undirected,163005,,,1,11933,0.064917,0.000859971
2495,1597,Undirected,163006,,,1,11934,0.155594,0.00065098
2494,1870,Undirected,163007,,,1,11935,0.989836,0.006885494
